date,L_wb,P_lake,E_lake,Q_in,Q_out
1860-06-12,1135.1901023287849,1.581878331849938,4.5782595701866,0.27554959618088803,1.332075176095751
1860-06-13,1135.190555876223,5.226139332822178,4.285624915314552,0.8423379700002044,1.3293049492664264
1860-06-14,1135.1887140702365,3.3538290788504397,4.329501244065335,0.4634809910109818,1.3296148122161864
1860-06-15,1135.1845026412348,1.4599455441049238,4.614003518339694,0.2709856911440681,1.328356718588441
1860-06-16,1135.1785846301134,0.282935650186258,4.9557605955331985,0.08029606481752194,1.325482240825158
1860-06-17,1135.1741488205998,1.640581565129656,4.983059324696606,0.22811648239463236,1.3214482365651805
1860-06-18,1135.1685517120989,0.4520850389854895,4.860312945184062,0.1295480294808766,1.3184286241409642
1860-06-19,1135.1625013305847,0.009303978160569734,4.74983512870849,0.004773063828864001,1.3146234276298068
1860-06-20,1135.1574128641923,0.9803762182401196,4.920635715666287,0.162309394183465,1.3105162891835729
1860-06-21,1135.153080144269,1.8055953621340126,5.028307866608708,0.19705970133962436,1.30706712021099
1860-06-22,1135.148957198956,1.6308678365646034,4.6811871930484354,0.23150787054927413,1.304133827199582
1860-06-23,1135.1440456389255,0.5013956037957705,4.580924808773648,0.46931480299704953,1.3013456284920122
1860-06-24,1135.1391535821458,0.08645351358008595,4.791389316871014,1.1109070553149252,1.2980280319248223
1860-06-25,1135.1382814854117,4.533349106730577,4.659578223460359,0.5488602218697151,1.2947278391564945
1860-06-26,1135.138492794868,5.416568540453801,4.616133769122433,0.7050146492173741,1.2941399640534803
1860-06-27,1135.1391644268203,5.768631532468204,4.697107395062329,0.894390209249678,1.294282394157378
1860-06-28,1135.1333787028552,0.07166294476791484,4.586579496876745,0.023927737334412877,1.2947351503301336
1860-06-29,1135.1274813460025,0.0,4.6065193276729675,0.0,1.2908375252809614
1860-06-30,1135.1214507127847,0.0022102758313125147,4.74747154159071,0.0014988220330897156,1.2868707740067387
1860-07-01,1135.115754604957,0.2515529370168514,4.693621672303,0.028781628251919125,1.282820720931183
1860-07-02,1135.110176412526,0.30800154349440023,4.671587433349123,0.06439467840856733,1.2790012194867708
1860-07-03,1135.1042665427126,0.011361134561424749,4.652285672812949,0.006321057020144804,1.2752663321512712
1860-07-04,1135.1002385510965,1.641172631762928,4.699359787726712,0.3015108970823938,1.2713153572556821
1860-07-05,1135.0997315436005,4.903777814354938,4.705053913596359,0.5628946235987222,1.2686260203965516
1860-07-06,1135.0941048574746,0.3511074769038346,4.771929533446035,0.06242364438935411,1.2682877135386366
1860-07-07,1135.0908447235229,2.4654228517410974,5.038704886841114,0.5776843666042148,1.264536283037585
1860-07-08,1135.0894661370266,3.837448485185145,5.059104926499143,1.1054351827232185,1.2623652378491568
1860-07-09,1135.0849658771444,1.3316719232885346,4.775960004620487,0.20547594835671212,1.2614477494591154
1860-07-10,1135.0849927706336,4.74204419126169,4.487523803173871,1.030828132944313,1.2584550320217966
1860-07-11,1135.0829311132366,3.1096957563762992,4.3999597720325765,0.4870795244744003,1.2584729058495805
